,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,Average_ROE_20(E),ROE_improve,Return_rate(BPS&ROE),영업이익_20(E),영업이익_19,영업이익_18,영업이익_17,Multiple,영업이익_비율
99,236200,슈프리마,통신 및 방송 장비 제조업,바이오인식 관련 제품,5,2295.0,31900.0,25256.0,29922.0,46419.0,0.79,1.46,19.21,21.18,11.06,9.8,15.91,1,1.21,261.0,246.0,122.0,124.0,10,1.14
100,195870,해성디에스,전자부품 제조업,반도체 패키지용 Substrate,5,3256.0,19150.0,15185.0,17386.0,25167.0,0.79,1.31,16.19,9.06,11.05,14.02,10.55,0,0.86,503.0,270.0,268.0,339.0,15,2.32
101,028050,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",0,22442.0,11450.0,8915.0,10548.0,16321.0,0.78,1.43,19.08,24.61,6.6,-4.45,13.76,1,1.03,3412.0,3855.0,2061.0,469.0,10,1.52
102,067310,하나마이크론,반도체 제조업,"반도체패키징,USB플래쉬드라이브",1,2111.0,6950.0,5444.0,5883.0,7436.0,0.78,1.07,12.07,-1.7,1.05,5.09,0.35,0,0.04,590.0,453.0,534.0,411.0,15,4.19
103,177830,파버나인,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",3,865.0,6390.0,4916.0,5911.0,9427.0,0.77,1.48,20.68,-24.24,8.72,1.38,-8.98,0,-0.77,118.0,-50.0,57.0,31.0,10,1.36
104,123420,선데이토즈,소프트웨어 개발 및 공급업,모바일게임,5,2493.0,26050.0,19676.0,22747.0,33600.0,0.76,1.29,16.99,2.16,7.51,11.12,5.44,0,0.4,215.0,28.0,86.0,125.0,15,1.29
105,039440,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",5,2588.0,16350.0,12421.0,13402.0,16870.0,0.76,1.03,11.97,14.59,16.44,33.49,18.36,0,1.59,220.0,271.0,221.0,332.0,10,0.85
106,072990,에이치시티,기타 과학기술 서비스업,기술검사서비스,5,869.0,12550.0,9281.0,10743.0,15911.0,0.74,1.27,17.1,12.94,8.26,0.21,9.26,1,0.68,99.0,72.0,43.0,4.0,10,1.14
107,215200,메가스터디교육,일반 교습 학원,"오프라인 학원, 온라인 강의",5,3920.0,33100.0,24337.0,26864.0,35798.0,0.74,1.08,13.46,20.45,20.86,5.52,18.1,0,1.48,406.0,596.0,482.0,144.0,10,1.04
108,040420,정상제이엘에스,일반 교습 학원,어학교육업,5,950.0,6060.0,4461.0,4595.0,5066.0,0.74,0.84,9.33,12.2,5.65,13.05,10.16,0,0.98,85.0,134.0,109.0,103.0,10,0.89
109,082210,옵트론텍,사진장비 및 광학기기 제조업,"IRFilter,Grating",0,1591.0,6720.0,4923.0,5093.0,5692.0,0.73,0.85,9.56,9.79,3.67,5.25,6.99,0,0.66,174.0,223.0,135.0,171.0,10,1.09
110,126700,하이비젼시스템,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,5,1913.0,12800.0,9319.0,9561.0,10414.0,0.73,0.81,9.13,6.97,20.91,23.24,14.33,0,1.29,107.0,36.0,201.0,281.0,10,0.56
111,204270,제이앤티씨,전자부품 제조업,"강화유리, 커넥터",4,7000.0,12100.0,8730.0,11450.0,21065.0,0.72,1.74,32.45,35.27,14.63,3.28,23.06,1,1.36,1467.0,955.0,255.0,134.0,10,2.1
112,319660,피에스케이,특수 목적용 기계 제조업,"드라이 스트립, 드라이 클리닝",5,4031.0,27300.0,19469.0,24186.0,40858.0,0.71,1.5,24.4,15.26,0.0,0.0,7.63,0,0.47,550.0,169.0,-9.0,0.0,10,1.36
113,145720,덴티움,의료용 기기 제조업,치과용 기기 제조업,2,4095.0,37000.0,26435.0,28276.0,34786.0,0.71,0.94,11.44,7.37,19.25,26.05,14.44,0,1.01,353.0,447.0,420.0,411.0,10,0.86
114,054950,제이브이엠,일반 목적용 기계 제조업,"전자동 정제,분류 및 포장시스템",5,2102.0,33200.0,23272.0,24636.0,29459.0,0.7,0.89,10.83,4.7,6.68,9.82,6.21,0,0.54,180.0,105.0,133.0,187.0,10,0.86
115,214320,이노션,광고업,광고대행 및 광고물의 제작 등,0,11080.0,55400.0,38766.0,39203.0,40750.0,0.7,0.74,8.42,9.88,10.98,9.27,10.15,0,0.89,1063.0,1219.0,1182.0,967.0,10,0.96
116,198080,엔피디,전자부품 제조업,스마트폰 OLED용 FPCA,1,878.0,4075.0,2797.0,3219.0,4709.0,0.69,1.16,16.6,40.8,31.2,41.0,37.63,0,4.09,145.0,262.0,159.0,107.0,10,1.65
117,091700,파트론,전자부품 제조업,이동통신안테나및유전체필터류등,5,5605.0,10350.0,7146.0,7321.0,7939.0,0.69,0.77,9.06,18.71,3.09,0.26,10.43,1,0.89,519.0,1052.0,302.0,98.0,10,0.93
118,210980,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",0,7615.0,40100.0,27155.0,33278.0,54924.0,0.68,1.37,22.77,12.66,17.29,23.14,15.95,0,0.96,1451.0,823.0,851.0,237.0,10,1.91
119,192080,더블유게임즈,소프트웨어 개발 및 공급업,온라인 게임,4,13928.0,75800.0,51369.0,61352.0,96643.0,0.68,1.27,20.0,18.93,19.02,9.04,17.31,0,1.11,2024.0,1546.0,1358.0,810.0,15,2.18
120,119610,인터로조,의료용 기기 제조업,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)",5,2464.0,21100.0,14380.0,16345.0,23293.0,0.68,1.1,15.61,13.89,13.05,19.97,14.62,0,1.03,285.0,226.0,171.0,242.0,10,1.16
121,136540,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",5,2223.0,18300.0,12421.0,14113.0,20094.0,0.68,1.1,15.58,13.61,12.04,9.08,12.33,1,0.88,213.0,154.0,109.0,75.0,10,0.96
122,078340,컴투스,소프트웨어 개발 및 공급업,모바일게임,5,16276.0,126500.0,86461.0,93971.0,120517.0,0.68,0.95,12.43,12.68,16.15,20.4,15.12,0,1.16,1284.0,1260.0,1466.0,1946.0,15,1.18
123,041830,인바디,의료용 기기 제조업,정밀 체성분 분석기,5,2244.0,16400.0,11112.0,11404.0,12437.0,0.68,0.76,9.15,15.47,17.04,19.44,16.66,0,1.38,154.0,276.0,237.0,249.0,10,0.69
124,089790,제이티,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등),3,649.0,6290.0,4227.0,5406.0,9577.0,0.67,1.52,28.39,15.51,13.11,-1.2,11.93,1,0.69,87.0,62.0,38.0,6.0,15,2.01
125,050760,에스폴리텍,플라스틱제품 제조업,유무선 통신용 소프트웨어,4,1287.0,7880.0,5314.0,6577.0,11039.0,0.67,1.4,23.93,21.06,3.33,-6.54,10.55,1,0.6,172.0,149.0,38.0,11.0,10,1.34
126,033290,코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업","콘덴서,저항기",5,5576.0,6300.0,4198.0,5156.0,8543.0,0.67,1.36,23.03,22.72,26.8,29.71,25.25,0,1.44,880.0,761.0,710.0,620.0,10,1.58
127,108320,실리콘웍스,반도체 제조업,"LDI, T-Con, PMIC, EPD-IC 등",5,8197.0,50400.0,33813.0,37417.0,50154.0,0.67,1.0,13.63,8.39,11.4,11.87,9.97,0,0.73,784.0,473.0,558.0,455.0,10,0.96
128,007310,오뚜기,기타 식품 제조업,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조",5,21487.0,596000.0,397522.0,418766.0,493859.0,0.67,0.83,10.55,7.79,13.87,12.34,10.58,0,0.93,1815.0,1483.0,1517.0,1461.0,10,0.84
129,011070,LG이노텍,전자부품 제조업,기타 전자부품 제조업,0,39997.0,169000.0,110316.0,123249.0,168964.0,0.65,1.0,14.31,4.73,8.02,9.37,6.6,0,0.46,5854.0,4031.0,2635.0,2965.0,10,1.46
130,081660,휠라홀딩스,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",3,22630.0,37250.0,24089.0,26591.0,35433.0,0.65,0.95,13.46,23.81,16.03,7.53,18.5,1,1.3,2986.0,4707.0,3571.0,2175.0,10,1.32
131,000990,DB하이텍,반도체 제조업,반도체 제조,4,15606.0,35150.0,22602.0,28425.0,49009.0,0.64,1.39,25.99,17.4,17.12,27.62,19.01,0,1.02,2846.0,1813.0,1130.0,1432.0,15,2.74
132,100120,뷰웍스,의료용 기기 제조업,X-Ray Detector,5,3296.0,32950.0,20647.0,23403.0,33144.0,0.63,1.01,15.39,16.03,15.56,16.6,15.97,0,1.03,298.0,264.0,226.0,286.0,10,0.9
133,307950,현대오토에버,소프트웨어 개발 및 공급업,"전산실운영, 시스템구축, 전산장비 납품, SOC/건축 사업",5,9072.0,43200.0,27054.0,29163.0,36616.0,0.63,0.85,11.91,11.71,12.59,13.72,12.34,0,0.88,898.0,802.0,702.0,729.0,10,0.99
134,306040,에스제이그룹,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자",3,1603.0,16250.0,10044.0,12302.0,20282.0,0.62,1.25,22.7,33.03,42.83,0.0,30.79,0,1.69,218.0,164.0,78.0,52.0,10,1.36
135,030520,한글과컴퓨터,소프트웨어 개발 및 공급업,오피스소프트웨어,4,4986.0,20400.0,12702.0,14628.0,21437.0,0.62,1.05,16.67,8.87,3.39,11.74,7.52,0,0.48,859.0,332.0,424.0,290.0,10,1.72
136,095660,네오위즈,소프트웨어 개발 및 공급업,"피망,스페셜포스",5,6706.0,30600.0,18875.0,21706.0,31714.0,0.62,1.04,16.55,7.78,11.42,-0.57,7.6,0,0.49,678.0,326.0,226.0,109.0,10,1.01
137,298540,더네이쳐홀딩스,"섬유, 의복, 신발 및 가죽제품 소매업","의류, 여행용 가방 및 잡화류",2,2863.0,39650.0,24147.0,34476.0,70990.0,0.61,1.79,53.63,35.28,91.73,0.0,48.22,0,1.88,594.0,398.0,202.0,48.0,10,2.07
138,215000,골프존,소프트웨어 개발 및 공급업,골프시뮬레이터,5,4286.0,68300.0,41534.0,48808.0,74520.0,0.61,1.09,18.44,8.21,10.63,51.19,16.18,0,0.96,527.0,323.0,282.0,375.0,10,1.23
139,044340,위닉스,가정용 기기 제조업,일반목적용 기계제조업,5,3405.0,19050.0,11587.0,13278.0,19256.0,0.61,1.01,16.26,29.85,17.46,11.97,22.74,1,1.48,350.0,514.0,206.0,173.0,10,1.03
140,060150,인선이엔티,폐기물 처리업,건축폐기물처리,5,4050.0,10550.0,6395.0,7176.0,9933.0,0.61,0.94,14.62,8.58,8.83,1.91,7.55,0,0.49,438.0,296.0,239.0,219.0,10,1.08
141,099190,아이센스,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등",5,3791.0,27600.0,16729.0,18327.0,23977.0,0.61,0.87,12.95,12.35,13.16,10.07,12.24,0,0.82,338.0,302.0,274.0,228.0,10,0.89
142,284740,쿠쿠홈시스,개인 및 가정용품 임대업,"정수기, 공기청정기 등",5,9345.0,41650.0,25168.0,29562.0,45097.0,0.6,1.08,18.4,16.1,9.51,0.0,11.22,1,0.66,1617.0,1206.0,675.0,50.0,10,1.73
143,092730,네오팜,기타 화학제품 제조업,생체기능성(아토피)보습제,5,2347.0,28600.0,17160.0,19907.0,29618.0,0.6,1.04,17.29,23.33,28.76,26.83,25.72,0,1.51,236.0,230.0,192.0,140.0,10,1.01
144,290270,휴네시온,소프트웨어 개발 및 공급업,망간자료전송(i-oneNet),5,486.0,5060.0,3037.0,3430.0,4820.0,0.6,0.95,15.12,7.8,6.32,45.38,13.57,0,0.84,38.0,19.0,5.0,34.0,10,0.78
145,144960,뉴파워프라즈마,특수 목적용 기계 제조업,플라즈마 세정기(Remote Plasma Cleaning Generator),5,2478.0,5970.0,3603.0,3717.0,4120.0,0.6,0.69,9.42,4.15,10.65,16.91,8.44,0,0.6,121.0,37.0,118.0,228.0,10,0.49
146,003410,쌍용양회공업,"시멘트, 석회, 플라스터 및 그 제품 제조업",시멘트(크링카),5,30685.0,6090.0,3669.0,3722.0,3909.0,0.6,0.64,8.57,7.01,7.51,16.55,8.77,0,0.65,2518.0,2284.0,2469.0,2509.0,10,0.82
147,102710,이엔에프테크놀로지,기타 화학제품 제조업,LCD/반도체용 케미칼,5,6288.0,44100.0,25978.0,31503.0,51032.0,0.59,1.16,21.59,18.9,14.05,15.9,16.78,0,0.9,819.0,596.0,356.0,453.0,15,1.95
148,089030,테크윙,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",4,3941.0,20400.0,12003.0,13993.0,21028.0,0.59,1.03,17.72,6.41,12.77,29.18,12.33,0,0.73,484.0,244.0,251.0,415.0,15,1.84
149,047810,한국항공우주,"항공기,우주선 및 부품 제조업","정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",1,22809.0,23400.0,13835.0,15434.0,21084.0,0.59,0.9,14.2,15.84,5.32,-18.19,6.66,1,0.42,2192.0,2756.0,1464.0,-2089.0,10,0.96
150,282880,코윈테크,특수 목적용 기계 제조업,"공정 자동화 설비 (2차전지, 석유화학, 반도체 및 디스플레이)",4,2063.0,22300.0,13079.0,14252.0,18400.0,0.59,0.83,12.6,27.52,64.78,25.64,39.63,0,2.64,180.0,208.0,105.0,31.0,15,1.31
151,035600,KG이니시스,소프트웨어 개발 및 공급업,전자지불서비스,0,6404.0,22950.0,13269.0,16209.0,26600.0,0.58,1.16,22.4,21.61,17.61,-0.21,16.64,1,0.88,1073.0,861.0,604.0,547.0,10,1.68
152,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",5,5305.0,10300.0,6013.0,7178.0,11296.0,0.58,1.1,19.95,8.85,23.37,4.57,12.98,0,0.75,585.0,137.0,568.0,517.0,15,1.65
153,009450,경동나비엔,가정용 기기 제조업,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매",4,6586.0,51700.0,30123.0,34868.0,51642.0,0.58,1.0,17.1,9.59,9.23,10.73,9.66,0,0.56,710.0,448.0,408.0,478.0,10,1.08
154,143240,사람인에이치알,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","온라인 채용광고(취업포털), 인재파견, 취업지원 등",5,2565.0,22000.0,12682.0,14650.0,21609.0,0.58,0.98,16.93,25.35,20.17,4.56,20.16,1,1.17,220.0,273.0,189.0,155.0,10,0.86
155,148150,세경하이테크,전자부품 제조업,DECO Film 및 기타 TAPE 제조,5,2905.0,24950.0,14530.0,16535.0,23621.0,0.58,0.95,15.7,18.64,46.18,-5.35,23.82,0,1.44,235.0,234.0,386.0,4.0,10,0.81
156,030000,제일기획,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",0,21858.0,19000.0,11113.0,12445.0,17153.0,0.58,0.9,14.48,15.09,15.01,15.8,15.18,0,1.08,2042.0,2058.0,1811.0,1565.0,10,0.93
157,046440,KG모빌리언스,소프트웨어 개발 및 공급업,유무선전화결제서비스,4,4426.0,11400.0,6585.0,7066.0,8766.0,0.58,0.77,11.63,8.18,6.04,7.8,7.4,0,0.65,478.0,348.0,221.0,278.0,10,1.08
158,009150,삼성전기,전자부품 제조업,"영상,음향,통신장비,모듈,다층인쇄회로기판,적층세라믹콘덴서,고주파필터,전압제어발진기,온도보상형수정발진기,칩인덕터,디지털위성방송수신기,광픽업,편향코일",5,95981.0,128500.0,74079.0,75116.0,78784.0,0.58,0.61,8.55,10.18,14.5,3.82,10.56,0,0.73,6650.0,7340.0,11499.0,3062.0,10,0.69
159,253590,네오셈,특수 목적용 기계 제조업,반도체 검사장비,4,1122.0,2990.0,1695.0,2191.0,3947.0,0.57,1.32,30.07,-4.94,24.4,0.0,5.66,0,0.25,132.0,-33.0,60.0,88.0,15,1.76
160,090460,비에이치,전자부품 제조업,연성인쇄회로기판(FPCB),2,7649.0,22850.0,13096.0,16145.0,26924.0,0.57,1.18,23.47,24.22,49.27,35.84,34.51,0,1.93,785.0,626.0,910.0,757.0,10,1.03
161,074600,원익QnC,유리 및 유리제품 제조업,석영유리가공제품,4,4508.0,17150.0,9802.0,11082.0,15609.0,0.57,0.91,15.2,1.23,21.25,18.11,10.72,0,0.64,553.0,274.0,412.0,296.0,10,1.23
162,033500,동성화인텍,기초 화학물질 제조업,초저온 보냉재,0,2563.0,9500.0,5354.0,6642.0,11193.0,0.56,1.18,24.22,19.99,-15.26,-30.05,-0.1,1,-0.0,391.0,269.0,-85.0,-252.0,10,1.53
163,008490,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",5,6629.0,57300.0,31885.0,35880.0,50002.0,0.56,0.87,14.84,11.14,9.47,8.73,10.18,1,0.6,684.0,474.0,393.0,373.0,10,1.03
164,095610,테스,특수 목적용 기계 제조업,반도체장비(화학증착장비),5,4428.0,22400.0,12575.0,13478.0,16669.0,0.56,0.74,11.56,4.56,21.09,32.17,14.67,0,0.98,329.0,117.0,578.0,633.0,15,1.11
165,122310,제노레이,의료용 기기 제조업,의료용 방사선 진단기기,4,1579.0,10850.0,5939.0,7272.0,11986.0,0.55,1.1,22.68,25.33,27.35,26.45,26.19,0,1.29,167.0,147.0,110.0,62.0,10,1.06
166,041920,메디아나,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)",5,1661.0,19200.0,10371.0,13188.0,23147.0,0.54,1.21,27.53,12.68,6.95,7.27,9.87,0,0.43,224.0,77.0,35.0,50.0,10,1.35
167,003230,삼양식품,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",5,7910.0,105000.0,56871.0,71351.0,122536.0,0.54,1.17,25.67,23.15,16.16,15.28,19.51,1,0.89,1070.0,783.0,552.0,433.0,10,1.35
168,225330,씨엠에스에듀,일반 교습 학원,융합사고력 프로그램,3,1040.0,5580.0,3037.0,3761.0,6320.0,0.54,1.13,24.01,15.29,12.31,14.95,14.24,0,0.67,124.0,95.0,71.0,72.0,10,1.19
169,089600,나스미디어,광고업,광고매체 판매,2,3239.0,37000.0,19655.0,21926.0,29953.0,0.53,0.81,14.2,15.07,15.03,22.56,16.31,0,0.95,268.0,306.0,249.0,343.0,10,0.83
170,003220,대원제약,의약품 제조업,"의약품(해열소염진통제,진해거담제,동맥경화용제,혈압강하제 등), 건강기능식품(프로바이오틱스 등)",5,4666.0,23050.0,12102.0,13355.0,17783.0,0.53,0.77,13.44,14.05,13.51,6.52,12.62,1,0.72,382.0,351.0,307.0,253.0,10,0.82
171,290520,신도기연,특수 목적용 기계 제조업,"OLED용 후공정장비(라미네이터, 오토클레이브 등)",4,1761.0,21850.0,11269.0,15331.0,29690.0,0.52,1.36,39.84,37.44,12.83,94.76,38.79,0,1.59,196.0,169.0,26.0,157.0,10,1.11
172,234080,JW생명과학,의약품 제조업,"기초수액, TPN, 특수수액, HEMO, 영양수액 등",5,3199.0,20200.0,10496.0,12572.0,19911.0,0.52,0.99,20.29,18.92,14.97,17.45,17.36,0,0.84,344.0,297.0,235.0,238.0,10,1.08
173,250930,예선테크,플라스틱제품 제조업,기업인수합병,2,871.0,2640.0,1366.0,1574.0,2308.0,0.52,0.87,16.69,-11.74,48.65,-11.09,8.5,0,0.44,72.0,79.0,94.0,12.0,10,0.83
174,265520,AP시스템,특수 목적용 기계 제조업,디스플레이 제조 장비,1,3338.0,23050.0,11662.0,14468.0,24385.0,0.51,1.06,24.23,8.57,25.75,0.0,12.87,0,0.54,435.0,284.0,458.0,262.0,10,1.3
175,082920,비츠로셀,일차전지 및 축전지 제조업,리튬1차전지,4,3565.0,16550.0,8393.0,9772.0,14644.0,0.51,0.88,17.6,15.34,13.46,1.15,12.35,1,0.62,302.0,253.0,196.0,4.0,10,0.85
176,241590,화승엔터프라이즈,신발 및 신발 부분품 제조업,,0,7264.0,12000.0,6097.0,6352.0,7255.0,0.51,0.6,9.94,19.87,6.39,18.41,15.13,0,0.92,669.0,854.0,403.0,585.0,10,0.92
177,270870,뉴트리,기타 식품 제조업,"에버콜라겐, 판도라 다이어트 등",3,1960.0,21600.0,10866.0,14162.0,25815.0,0.5,1.2,31.37,17.94,7.79,35.57,17.5,0,0.66,255.0,120.0,99.0,46.0,10,1.3
178,222980,한국맥널티,기타 식품 제조업,커피 및 의약품,5,800.0,7770.0,3881.0,4782.0,7969.0,0.5,1.03,23.42,-3.84,2.42,4.52,-0.36,0,-0.02,66.0,21.0,7.0,20.0,10,0.83
179,158430,아톤,소프트웨어 개발 및 공급업,"모바일금융솔루션, mOTP 개발",4,1117.0,25650.0,12748.0,13928.0,18100.0,0.5,0.71,12.77,-40.57,49.67,0.0,-3.73,0,-0.2,65.0,41.0,35.0,9.0,10,0.58
180,089010,켐트로닉스,기타 화학제품 제조업,"Touch IC 및 PBA, TG, EMC",0,2208.0,15150.0,7621.0,8229.0,10375.0,0.5,0.68,12.01,18.5,1.4,-21.41,6.15,1,0.36,226.0,263.0,94.0,-103.0,10,1.02
181,068050,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",5,990.0,7200.0,3573.0,3598.0,3687.0,0.5,0.51,8.22,2.4,-2.21,-3.86,-0.18,1,-0.01,35.0,11.0,-7.0,-7.0,10,0.35
182,222800,심텍,전자부품 제조업,반도체용 인쇄회로기판,0,6052.0,19000.0,9252.0,12380.0,23438.0,0.49,1.23,36.24,-19.5,2.36,8.2,-7.6,0,-0.33,1079.0,-179.0,308.0,338.0,15,2.67
183,097520,엠씨넥스,영상 및 음향기기 제조업,휴대폰용자동차용 카메라모듈,2,6431.0,36000.0,17501.0,21093.0,33788.0,0.49,0.94,20.93,47.71,26.19,-1.1,32.4,1,1.45,625.0,1131.0,411.0,197.0,10,0.97
184,012750,에스원,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라",5,33515.0,88200.0,43490.0,46674.0,57929.0,0.49,0.66,11.64,11.32,8.34,12.42,10.51,0,0.59,2140.0,1968.0,1991.0,2026.0,10,0.64
185,272290,이녹스첨단소재,전자부품 제조업,"FPCB소재, 반도체 및 디스플레이 소재",5,4856.0,51100.0,24441.0,27932.0,40272.0,0.48,0.79,16.04,21.1,22.4,0.0,18.02,0,0.9,413.0,465.0,383.0,222.0,15,1.28
186,117730,티로보틱스,특수 목적용 기계 제조업,"중대형 시스템, 중대형 로봇",3,664.0,11900.0,5711.0,6003.0,7037.0,0.48,0.59,10.43,-10.37,22.72,668.93,113.88,0,6.46,33.0,-40.0,56.0,64.0,10,0.5
187,011790,SKC,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조",0,34382.0,91600.0,44288.0,44488.0,45194.0,0.48,0.49,8.1,3.86,8.09,7.71,5.91,0,0.35,2059.0,1551.0,2011.0,1757.0,10,0.6
188,011930,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",0,2779.0,1490.0,718.0,719.0,721.0,0.48,0.48,7.93,1.77,10.92,-38.33,-1.86,0,-0.14,230.0,97.0,-42.0,-58.0,10,0.83
189,130580,나이스디앤비,기타 사업지원 서비스업,기업신용조사 보고서,5,1594.0,10350.0,4827.0,5798.0,9231.0,0.47,0.89,20.58,21.19,22.21,17.75,20.96,0,0.91,149.0,128.0,104.0,85.0,10,0.93
190,299900,위지윅스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업","VFX, 뉴미디어 등 특수영상 컨텐츠 제작",4,1313.0,4280.0,2032.0,2161.0,2618.0,0.47,0.61,11.1,11.1,18.75,18.52,14.89,0,0.87,83.0,66.0,50.0,25.0,10,0.63
191,161890,한국콜마,기타 화학제품 제조업,"화장품, 의약품",2,10605.0,46350.0,21642.0,22426.0,25198.0,0.47,0.54,9.65,6.39,11.38,16.44,9.73,0,0.55,1212.0,1178.0,900.0,670.0,10,1.14
192,220630,해마로푸드서비스,음·식료품 및 담배 도매업,"햄버거, 치킨, 식음료유통",5,2734.0,2685.0,1247.0,1574.0,2729.0,0.46,1.02,26.47,18.15,26.3,22.49,21.59,0,0.88,316.0,190.0,208.0,155.0,10,1.16
193,240810,원익IPS,특수 목적용 기계 제조업,반도체 제조용 기계,5,16590.0,33800.0,15595.0,18502.0,28776.0,0.46,0.85,19.34,9.16,25.45,35.83,19.04,0,0.85,1550.0,411.0,1059.0,1223.0,15,1.4
194,096240,청담러닝,일반 교습 학원,청담어학원,5,1869.0,24350.0,11129.0,12860.0,18977.0,0.46,0.78,16.95,12.06,11.47,6.57,10.95,1,0.58,234.0,226.0,158.0,140.0,10,1.25
