,Code,Name,Industry,Main_product,시가총액_억,Ratio,영업활동&현금_202006,영업활동&현금_201912,영업활동&현금_201812,영업활동&현금_201712
196,083420,그린케미칼,기타 화학제품 제조업,"비이온계면활성제 제조,도매",907,0.39,176.0,0.0,0.0,0.0
197,101930,인화정공,선박 및 보트 건조업,선박엔진부품,353,0.39,68.0,0.0,0.0,0.0
198,117580,대성에너지,연료용 가스 제조 및 배관공급업,천연가스,1469,0.39,284.0,0.0,0.0,0.0
199,000210,대림산업,토목 건설업,"산업플랜트공사,건축,토목,폴리에틸렌,폴리부텐,각종폴리머 제조,기술용역",26135,0.38,4959.0,0.0,0.0,0.0
200,004090,한국석유공업,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",622,0.38,118.0,0.0,0.0,0.0
201,005160,동국산업,1차 철강 제조업,"철강무역,강판제품제조",1760,0.38,331.0,0.0,0.0,0.0
202,006260,LS,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",16712,0.38,3159.0,0.0,0.0,0.0
203,017650,대림제지,기타 종이 및 판지 제품 제조업,골판지원지,606,0.38,115.0,0.0,0.0,0.0
204,024740,한일단조,자동차 신품 부품 제조업,단조품,662,0.38,125.0,0.0,0.0,0.0
205,048830,엔피케이,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업,295,0.38,56.0,0.0,0.0,0.0
206,053210,케이티스카이라이프,텔레비전 방송업,위성방송서비스,4337,0.38,828.0,0.0,0.0,0.0
207,053690,한미글로벌,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사",877,0.38,168.0,0.0,0.0,0.0
208,089850,유비벨록스,소프트웨어 개발 및 공급업,"모바일플랫폼 및 모바일솔루션, 스마트카드 등",554,0.38,105.0,0.0,0.0,0.0
209,002200,한국수출포장공업,"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",706,0.37,130.0,0.0,0.0,0.0
210,021040,대호피앤씨,1차 철강 제조업,냉간압조용선재,502,0.37,93.0,0.0,0.0,0.0
211,066620,국보디자인,실내건축 및 건축마무리 공사업,인테리어디자인,1129,0.37,208.0,0.0,0.0,0.0
212,086280,현대글로비스,기타 운송관련 서비스업,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",52313,0.37,9761.0,0.0,0.0,0.0
213,103140,풍산,1차 비철금속 제조업,,6516,0.37,1218.0,0.0,0.0,0.0
214,259630,엠플러스,특수 목적용 기계 제조업,이차전지 자동화 조립설비,778,0.37,142.0,0.0,0.0,0.0
215,298050,효성첨단소재,화학섬유 제조업,PET타이어코드,5869,0.37,1076.0,0.0,0.0,0.0
216,306200,세아제강,1차 철강 제조업,강관,2201,0.37,406.0,0.0,0.0,0.0
217,001880,대림건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",4973,0.36,907.0,0.0,0.0,0.0
218,002270,롯데푸드,낙농제품 및 식용빙과류 제조업,"빙과,유지,식품 제조",3265,0.36,580.0,0.0,0.0,0.0
219,006910,보성파워텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전용자재,852,0.36,154.0,0.0,0.0,0.0
220,007540,샘표,기타 금융업,"간장,된장,고추장 제조,가공,판매,무역",1275,0.36,228.0,0.0,0.0,0.0
221,011200,HMM,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",22413,0.36,4050.0,0.0,0.0,0.0
222,014530,극동유화,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소",1072,0.36,192.0,0.0,0.0,0.0
223,016740,두올,자동차 신품 부품 제조업,시트 커버 및 시트 원단,869,0.36,157.0,0.0,0.0,0.0
224,035510,신세계I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",2262,0.36,410.0,0.0,0.0,0.0
225,079960,동양이엔피,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","휴대폰용,OA기기및통신장비용,디지털가전용전원공급장치",1258,0.36,227.0,0.0,0.0,0.0
226,083500,에프엔에스테크,특수 목적용 기계 제조업,"OLED, LCD 제조 공정 장비",648,0.36,117.0,0.0,0.0,0.0
227,090470,제이스텍,특수 목적용 기계 제조업,기계장비(디스플레이장비),1142,0.36,208.0,0.0,0.0,0.0
228,100220,비상교육,"서적, 잡지 및 기타 인쇄물 출판업","참고서 출판/소프트웨어 개발,공급",845,0.36,151.0,0.0,0.0,0.0
229,005820,원림,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",374,0.35,65.0,0.0,0.0,0.0
230,007070,GS리테일,종합 소매업,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대",24756,0.35,4367.0,0.0,0.0,0.0
231,008470,부스타,"구조용 금속제품, 탱크 및 증기발생기 제조업","관류보일러,진공온수보일러,무압온수보일러,난방기 제조,판매",416,0.35,72.0,0.0,0.0,0.0
232,019770,서연탑메탈,특수 목적용 기계 제조업,자동차금형.건설중장비 부품,385,0.35,67.0,0.0,0.0,0.0
233,070960,용평리조트,일반 및 생활 숙박시설 운영업,"리조트 운영, 콘도 분양",1844,0.35,321.0,0.0,0.0,0.0
234,002380,케이씨씨,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",12663,0.34,2131.0,0.0,0.0,0.0
235,018310,삼목에스폼,"구조용 금속제품, 탱크 및 증기발생기 제조업","유로폼,갱폼,알루미늄폼,특수폼,유리온실사업",1079,0.34,184.0,0.0,0.0,0.0
236,024840,KBI메탈,1차 비철금속 제조업,모터코어,470,0.34,80.0,0.0,0.0,0.0
237,036030,KTH,상품 중개업,"K쇼핑, 콘텐츠유통, ICT",1804,0.34,305.0,0.0,0.0,0.0
238,089470,HDC현대EP,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매",1745,0.34,301.0,0.0,0.0,0.0
239,096640,멜파스,전자부품 제조업,"터치센서 칩, 터치스크린 모듈, 터치키 모듈 제조",308,0.34,53.0,0.0,0.0,0.0
240,124560,태웅로직스,기타 운송관련 서비스업,"3자물류주선 (복합운송, 프로젝트운송, CIS운송 등)",663,0.34,112.0,0.0,0.0,0.0
241,161000,애경유화,기초 화학물질 제조업,오르토프탈산디옥틸,2182,0.34,373.0,0.0,0.0,0.0
242,264900,크라운제과,기타 식품 제조업,"비스킷, 스낵, 당과",1016,0.34,172.0,0.0,0.0,0.0
243,006580,대양제지,"펄프, 종이 및 판지 제조업",골판지원지,761,0.33,125.0,0.0,0.0,0.0
244,006650,대한유화,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",9945,0.33,1646.0,0.0,0.0,0.0
245,013120,동원개발,건물 건설업,도급공사,3446,0.33,561.0,0.0,0.0,0.0
246,014130,한익스프레스,도로 화물 운송업,"특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매",624,0.33,103.0,0.0,0.0,0.0
247,052790,액토즈소프트,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,1360,0.33,223.0,0.0,0.0,0.0
248,071280,로체시스템즈,특수 목적용 기계 제조업,LCD 제조용 이송장비,762,0.33,124.0,0.0,0.0,0.0
249,094820,일진파워,전기 및 통신 공사업,"열교환기,압력용기",774,0.33,128.0,0.0,0.0,0.0
250,154040,솔루에타,전자부품 제조업,전자파 차폐소재,386,0.33,63.0,0.0,0.0,0.0
251,171090,선익시스템,특수 목적용 기계 제조업,OLED 증착장비,580,0.33,97.0,0.0,0.0,0.0
252,214430,아이쓰리시스템,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",1635,0.33,269.0,0.0,0.0,0.0
253,280360,롯데제과,기타 식품 제조업,"껌,캔디,초코,비스켓,빙과",6231,0.33,1015.0,0.0,0.0,0.0
254,003240,태광산업,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등",7081,0.32,1139.0,0.0,0.0,0.0
255,005750,대림비앤코,"내화, 비내화 요업제품 제조업","위생도기,내장타일,조립식욕실제품 제조,판매/부동산 임대",812,0.32,129.0,0.0,0.0,0.0
256,027970,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",933,0.32,151.0,0.0,0.0,0.0
257,028100,동아지질,기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",1633,0.32,263.0,0.0,0.0,0.0
258,037330,인지디스플레,전자부품 제조업,"TFT-LCDCHASSIS,TFT-LCDLAMPREFLECTOR,ICLEADFRAME,TRLEADFRAME",1082,0.32,172.0,0.0,0.0,0.0
259,050120,라이브플렉스,생활용품 도매업,"텐트, 원 ·부자재",734,0.32,116.0,0.0,0.0,0.0
260,071850,캐스텍코리아,자동차 신품 부품 제조업,자동차용 터보차저 부품,398,0.32,64.0,0.0,0.0,0.0
261,084690,대상홀딩스,기타 금융업,지주회사,3303,0.32,527.0,0.0,0.0,0.0
262,093050,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조",3772,0.32,599.0,0.0,0.0,0.0
263,126600,코프라,합성고무 및 플라스틱 물질 제조업,엔지니어링 플라스틱 칩,853,0.32,135.0,0.0,0.0,0.0
264,003490,대한항공,항공 여객 운송업,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",31358,0.31,4850.0,0.0,0.0,0.0
265,004140,동방,기타 운송관련 서비스업,"육상운송,해상운송,항만화물하역,보관,창고,물류사업",737,0.31,116.0,0.0,0.0,0.0
266,017390,서울도시가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",3870,0.31,606.0,0.0,0.0,0.0
267,017670,SK텔레콤,전기 통신업,"이동전화,무선호출서비스,부가통신",186119,0.31,28847.0,0.0,0.0,0.0
268,025880,케이씨피드,동물용 사료 및 조제식품 제조업,사료,333,0.31,51.0,0.0,0.0,0.0
269,073560,우리손에프앤지,"도축, 육류 가공 및 저장 처리업","양돈업, 도축업",1406,0.31,217.0,0.0,0.0,0.0
270,080220,제주반도체,반도체 제조업,"모바일용 LP DDR SDRAM, CRAM, SRAM",1048,0.31,160.0,0.0,0.0,0.0
271,090080,평화산업,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",607,0.31,95.0,0.0,0.0,0.0
272,163560,동일고무벨트,고무제품 제조업,"산업용고무제품, 종합고무부품",1219,0.31,186.0,0.0,0.0,0.0
273,208860,엔지스테크널러지,소프트웨어 개발 및 공급업,"Nav-Link 솔루션, BringGo 어플리케이션 등",384,0.31,60.0,0.0,0.0,0.0
274,267850,아시아나IDT,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT 서비스, IT 솔루션",1915,0.31,296.0,0.0,0.0,0.0
275,005440,현대그린푸드,종합 소매업,"백화점,여행알선,숙박,음식점/부동산 임대",7025,0.3,1055.0,0.0,0.0,0.0
276,005830,DB손해보험,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",32356,0.3,4904.0,0.0,0.0,0.0
277,006060,화승인더스트리,플라스틱제품 제조업,"포장용 합성수지 제조/신발,필름 판매/부동산 임대",4254,0.3,629.0,0.0,0.0,0.0
278,015260,에이엔피,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",141,0.3,21.0,0.0,0.0,0.0
279,044450,KSS해운,해상 운송업,"특수화물해상운송(케이컬,액화가스,냉동.냉장화물),선박대여",2094,0.3,314.0,0.0,0.0,0.0
280,083550,케이엠,기타 섬유제품 제조업,클린룸용Wiper,1316,0.3,199.0,0.0,0.0,0.0
281,114810,아이원스,특수 목적용 기계 제조업,"반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조",1080,0.3,160.0,0.0,0.0,0.0
282,128660,피제이메탈,1차 비철금속 제조업,"탈산제, 조재제",496,0.3,75.0,0.0,0.0,0.0
283,134380,미원화학,기타 화학제품 제조업,"계면활성제, 황산및분황",1221,0.3,181.0,0.0,0.0,0.0
284,212560,네오오토,자동차 신품 부품 제조업,"피니언 기어, 디프 어셈블리, 대형기어",312,0.3,47.0,0.0,0.0,0.0
285,240810,원익IPS,특수 목적용 기계 제조업,반도체 제조용 기계,15854,0.3,2375.0,0.0,0.0,0.0
286,000070,삼양홀딩스,기타 금융업,"지주회사,경영자문컨설팅",5233,0.29,756.0,0.0,0.0,0.0
287,012320,경동인베스트,기타 금융업,지주회사,631,0.29,93.0,0.0,0.0,0.0
288,021080,에이티넘인베스트,신탁업 및 집합투자업,벤처캐피탈,931,0.29,136.0,0.0,0.0,0.0
289,033050,제이엠아이,기록매체 복제업,CD복제품,355,0.29,52.0,0.0,0.0,0.0
290,035150,백산,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역",1070,0.29,157.0,0.0,0.0,0.0
291,039230,에이아이비트,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체 검사장비, TFT-LCD 검사장치& 검사장비",200,0.29,29.0,0.0,0.0,0.0
292,056190,에스에프에이,특수 목적용 기계 제조업,"반도체, Display 제조설비 및 공장자동화기기",13161,0.29,1896.0,0.0,0.0,0.0
293,080470,성창오토텍,자동차 신품 부품 제조업,"차량용에어컨필터,차량용공기청정기등",609,0.29,88.0,0.0,0.0,0.0
294,097800,윈팩,반도체 제조업,반도체 패키징 및 테스트,599,0.29,87.0,0.0,0.0,0.0
295,122350,삼기오토모티브,자동차 신품 부품 제조업,자동차부품,1193,0.29,175.0,0.0,0.0,0.0
296,145990,삼양사,기타 식품 제조업,설탕,5394,0.29,783.0,0.0,0.0,0.0
297,189860,서전기전,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반, 전력기기, 전기공사",273,0.29,40.0,0.0,0.0,0.0
298,290120,대유에이피,자동차 신품 부품 제조업,자동차 스티어링휠,694,0.29,102.0,0.0,0.0,0.0
299,317830,에스피시스템스,특수 목적용 기계 제조업,산업용 갠트리 로봇,481,0.29,70.0,0.0,0.0,0.0
300,000480,조선내화,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",2876,0.28,407.0,0.0,0.0,0.0
301,003570,S&T중공업,자동차 신품 부품 제조업,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조",1669,0.28,236.0,0.0,0.0,0.0
302,006120,SK디스커버리,기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",11461,0.28,1580.0,0.0,0.0,0.0
303,010420,한솔피엔에스,기타 전문 도매업,"정보시스템구축 및 유지보수, 포장재제조 및 가공, 지류가공 및 판매",292,0.28,41.0,0.0,0.0,0.0
304,012200,계양전기,일반 목적용 기계 제조업,"전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조",981,0.28,135.0,0.0,0.0,0.0
305,014580,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",925,0.28,131.0,0.0,0.0,0.0
306,024950,삼천리자전거,생활용품 도매업,자전거,1130,0.28,161.0,0.0,0.0,0.0
307,034220,LG디스플레이,전자부품 제조업,액정표시장치(TFT-LCD) 제조,54030,0.28,7476.0,0.0,0.0,0.0
308,034310,NICE,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",6932,0.28,982.0,0.0,0.0,0.0
309,066980,브레인콘텐츠,기타 정보 서비스업,TFT-LCD용 광기능성 필름,783,0.28,110.0,0.0,0.0,0.0
310,160980,싸이맥스,특수 목적용 기계 제조업,"웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)",1464,0.28,204.0,0.0,0.0,0.0
311,263540,샘코,"항공기,우주선 및 부품 제조업",도어시스템,214,0.28,30.0,0.0,0.0,0.0
312,000860,강남제비스코,기타 화학제품 제조업,"도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매",991,0.27,133.0,0.0,0.0,0.0
313,005880,대한해운,해상 운송업,"외항화물운송,국제해운대리점",3994,0.27,533.0,0.0,0.0,0.0
314,010960,삼호개발,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대",956,0.27,128.0,0.0,0.0,0.0
315,012280,영화금속,자동차 신품 부품 제조업,"자동차부품,건축자재(관이음쇠) 제조,판매",766,0.27,105.0,0.0,0.0,0.0
316,017480,삼현철강,1차 철강 제조업,"후판,열연후판,산세판박,무늬강판,용단철강,형강외",565,0.27,75.0,0.0,0.0,0.0
317,028670,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",17694,0.27,2364.0,0.0,0.0,0.0
318,042500,링네트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축(Network Integration),930,0.27,127.0,0.0,0.0,0.0
319,053350,이니텍,소프트웨어 개발 및 공급업,정보보안 및 인증솔루션,807,0.27,109.0,0.0,0.0,0.0
320,064350,현대로템,철도장비 제조업,"철도차량, 특수중기, 산업기계",16371,0.27,2190.0,0.0,0.0,0.0
