,code,year,매출액,영업이익,당기순이익,ROE,EPS
3547,063440,2016/12,114.0,-24.0,-36.0,-13.31,-119.0
3548,063440,2017/12,292.0,17.0,8.0,1.88,20.0
3549,063440,2018/12,200.0,-9.0,-20.0,-4.27,-47.0
3550,063440,2019/12,370.0,4.0,-30.0,-6.08,-67.0
3551,063440,2020/12(E),0.0,0.0,0.0,0.0,0.0
3552,052300,2016/12,172.0,16.0,79.0,13.7,96.0
3553,052300,2017/12,324.0,14.0,31.0,3.95,26.0
3554,052300,2018/12,520.0,-36.0,-44.0,-5.13,-31.0
3555,052300,2019/12,180.0,-38.0,-177.0,-20.04,-94.0
3556,052300,2020/12(E),0.0,0.0,0.0,0.0,0.0
3557,331520,2016/12,,0.0,0.0,0.0,0.0
3558,331520,2017/12,,0.0,0.0,0.0,0.0
3559,331520,2018/12,,0.0,0.0,0.0,0.0
3560,331520,2019/12,,-1.0,0.0,0.0,-36.0
3561,331520,2020/12(E),,0.0,0.0,0.0,0.0
3562,121600,2016/12,411.0,63.0,59.0,7.84,546.0
3563,121600,2017/12,456.0,85.0,68.0,8.51,625.0
3564,121600,2018/12,522.0,87.0,77.0,8.93,702.0
3565,121600,2019/12,489.0,51.0,58.0,6.35,530.0
3566,121600,2020/12(E),0.0,0.0,0.0,0.0,0.0
3567,267320,2016/12,343.0,-12.0,-22.0,0.0,-72.0
3568,267320,2017/12,515.0,-4.0,-19.0,0.0,-58.0
3569,267320,2018/12,500.0,18.0,20.0,436.59,55.0
3570,267320,2019/12,752.0,65.0,42.0,71.24,114.0
3571,267320,2020/12(E),0.0,0.0,0.0,0.0,0.0
3572,137940,2016/12,393.0,40.0,35.0,4.94,43.0
3573,137940,2017/12,595.0,13.0,-27.0,-2.85,-27.0
3574,137940,2018/12,872.0,84.0,-70.0,-10.14,-111.0
3575,137940,2019/12,880.0,37.0,-30.0,-7.29,-77.0
3576,137940,2020/12(E),0.0,0.0,0.0,0.0,0.0
3577,041140,2016/12,612.0,178.0,158.0,11.76,448.0
3578,041140,2017/12,493.0,-23.0,-132.0,-10.06,-374.0
3579,041140,2018/12,325.0,-252.0,-251.0,-22.17,-711.0
3580,041140,2019/12,302.0,-287.0,29.0,2.78,83.0
3581,041140,2020/12(E),0.0,0.0,0.0,0.0,0.0
3582,278650,2016/12,112.0,33.0,24.0,42.43,402.0
3583,278650,2017/12,293.0,48.0,39.0,35.37,679.0
3584,278650,2018/12,372.0,60.0,39.0,19.36,515.0
3585,278650,2019/12,460.0,67.0,46.0,13.42,597.0
3586,278650,2020/12(E),567.0,91.0,0.0,18.63,1032.0
3587,069140,2016/12,344.0,7.0,24.0,12.94,522.0
3588,069140,2017/12,356.0,5.0,0.0,0.14,6.0
3589,069140,2018/12,477.0,-23.0,4.0,2.46,111.0
3590,069140,2019/12,913.0,-23.0,-32.0,-15.42,-643.0
3591,069140,2020/12(E),0.0,0.0,0.0,0.0,0.0
3592,900100,2016/12,432.0,-119.0,-181.0,-82.05,-381.0
3593,900100,2017/12,376.0,-127.0,-218.0,-59.19,-333.0
3594,900100,2018/12,270.0,-51.0,-163.0,-29.12,-185.0
3595,900100,2019/12,398.0,-35.0,-325.0,-69.05,-322.0
3596,900100,2020/12(E),0.0,0.0,0.0,0.0,0.0
3597,039560,2016/12,1889.0,-139.0,-412.0,-29.01,-1606.0
3598,039560,2017/12,3068.0,-1.0,-25.0,-1.3,-62.0
3599,039560,2018/12,3568.0,122.0,-248.0,-20.04,-893.0
3600,039560,2019/12,4466.0,-2.0,-95.0,1.1,50.0
3601,039560,2020/12(E),4249.0,72.0,-21.0,3.33,165.0
3602,068240,2016/12,742.0,92.0,68.0,5.31,294.0
3603,068240,2017/12,1115.0,88.0,54.0,4.08,261.0
3604,068240,2018/12,1287.0,87.0,60.0,4.31,305.0
3605,068240,2019/12,1751.0,83.0,42.0,2.09,158.0
3606,068240,2020/12(E),3029.0,222.0,0.0,7.45,582.0
3607,005710,2016/12,8236.0,405.0,428.0,21.0,2137.0
3608,005710,2017/12,7970.0,426.0,340.0,14.33,1695.0
3609,005710,2018/12,6970.0,305.0,281.0,10.66,1404.0
3610,005710,2019/12,6610.0,263.0,404.0,13.32,1950.0
3611,005710,2020/12(E),0.0,0.0,0.0,0.0,0.0
3612,290380,2016/12,263.0,51.0,41.0,17.56,682.0
3613,290380,2017/12,274.0,69.0,55.0,20.14,910.0
3614,290380,2018/12,287.0,70.0,61.0,13.43,838.0
3615,290380,2019/12,297.0,53.0,49.0,7.91,543.0
3616,290380,2020/12(E),0.0,0.0,0.0,0.0,0.0
3617,090410,2016/12,1216.0,-106.0,-122.0,-19.87,-304.0
3618,090410,2017/12,1259.0,81.0,87.0,14.93,218.0
3619,090410,2018/12,1354.0,106.0,86.0,12.75,214.0
3620,090410,2019/12,1490.0,26.0,15.0,2.05,37.0
3621,090410,2020/12(E),0.0,0.0,0.0,0.0,0.0
3622,139050,2016/12,375.0,-9.0,-27.0,-10.13,-148.0
3623,139050,2017/12,493.0,-32.0,-94.0,-31.99,-429.0
3624,139050,2018/12,383.0,-10.0,-11.0,-3.51,-36.0
3625,139050,2019/12,807.0,-15.0,-120.0,-48.27,-259.0
3626,139050,2020/12(E),0.0,0.0,0.0,0.0,0.0
3627,261200,2016/12,434.0,31.0,20.0,12.35,36.0
3628,261200,2017/12,471.0,25.0,-27.0,0.0,-48.0
3629,261200,2018/12,512.0,14.0,6.0,4.25,11.0
3630,261200,2019/12,604.0,78.0,4.0,1.7,7.0
3631,261200,2020/12(E),0.0,0.0,0.0,0.0,0.0
3632,025950,2016/12,651.0,44.0,58.0,7.75,691.0
3633,025950,2017/12,526.0,95.0,107.0,13.01,1273.0
3634,025950,2018/12,271.0,13.0,10.0,1.13,117.0
3635,025950,2019/12,240.0,-4.0,8.0,0.96,100.0
3636,025950,2020/12(E),0.0,0.0,0.0,0.0,0.0
3637,032960,2016/12,283.0,11.0,53.0,10.13,870.0
3638,032960,2017/12,344.0,24.0,73.0,11.87,1108.0
3639,032960,2018/12,269.0,-14.0,-8.0,-0.4,-36.0
3640,032960,2019/12,290.0,9.0,21.0,5.3,727.0
3641,032960,2020/12(E),0.0,0.0,0.0,0.0,0.0
3642,073190,2016/12,325.0,-51.0,-55.0,-16.12,-465.0
3643,073190,2017/12,389.0,6.0,13.0,4.05,110.0
3644,073190,2018/12,327.0,-29.0,-32.0,-10.13,-270.0
3645,073190,2019/12,318.0,-25.0,-30.0,-9.87,-238.0
3646,073190,2020/12(E),0.0,0.0,0.0,0.0,0.0
3647,043360,2016/12,190.0,-17.0,-22.0,-4.47,-248.0
3648,043360,2017/12,248.0,5.0,5.0,1.11,60.0
3649,043360,2018/12,211.0,-15.0,-6.0,-1.23,-66.0
3650,043360,2019/12,154.0,-33.0,-34.0,-7.24,-374.0
3651,043360,2020/12(E),0.0,0.0,0.0,0.0,0.0
3652,068930,2016/12,835.0,79.0,80.0,11.14,316.0
3653,068930,2017/12,898.0,100.0,83.0,10.78,325.0
3654,068930,2018/12,1069.0,126.0,99.0,8.48,260.0
3655,068930,2019/12,1406.0,211.0,190.0,19.7,662.0
3656,068930,2020/12(E),1426.0,212.0,189.0,18.85,693.0
3657,187220,2016/12,404.0,31.0,24.0,3.45,242.0
3658,187220,2017/12,498.0,56.0,41.0,5.27,387.0
3659,187220,2018/12,596.0,40.0,17.0,1.98,151.0
3660,187220,2019/12,738.0,4.0,-43.0,-4.49,-331.0
3661,187220,2020/12(E),0.0,0.0,0.0,0.0,0.0
3662,050120,2016/12,343.0,22.0,215.0,38.07,273.0
3663,050120,2017/12,357.0,22.0,17.0,2.41,21.0
3664,050120,2018/12,338.0,-12.0,-61.0,-5.54,-47.0
3665,050120,2019/12,437.0,-26.0,-138.0,-21.76,-159.0
3666,050120,2020/12(E),0.0,0.0,0.0,0.0,0.0
3667,171010,2016/12,249.0,-22.0,-33.0,-17.45,-286.0
3668,171010,2017/12,244.0,12.0,9.0,5.33,81.0
3669,171010,2018/12,326.0,21.0,15.0,8.2,131.0
3670,171010,2019/12,434.0,45.0,32.0,11.64,273.0
3671,171010,2020/12(E),0.0,0.0,0.0,0.0,0.0
3672,141080,2016/12,167.0,-102.0,-147.0,-28.53,-775.0
3673,141080,2017/12,221.0,-98.0,-129.0,-23.89,-650.0
3674,141080,2018/12,252.0,-160.0,-261.0,-34.39,-1201.0
3675,141080,2019/12,575.0,84.0,125.0,12.61,566.0
3676,141080,2020/12(E),593.0,87.0,134.0,12.06,606.0
3677,238120,2016/12,47.0,-16.0,-16.0,-10.29,-268.0
3678,238120,2017/12,56.0,-15.0,-18.0,-7.49,-245.0
3679,238120,2018/12,57.0,-19.0,-16.0,-7.3,-221.0
3680,238120,2019/12,78.0,-4.0,1.0,0.56,16.0
3681,238120,2020/12(E),0.0,0.0,0.0,0.0,0.0
3682,090360,2016/12,1517.0,68.0,68.0,16.41,864.0
3683,090360,2017/12,2065.0,105.0,75.0,16.14,973.0
3684,090360,2018/12,1932.0,22.0,-12.0,-1.48,-131.0
3685,090360,2019/12,1772.0,-69.0,-45.0,-4.53,-463.0
3686,090360,2020/12(E),0.0,0.0,0.0,0.0,0.0
3687,012700,2016/12,4385.0,511.0,330.0,12.22,1233.0
3688,012700,2017/12,4425.0,473.0,362.0,12.03,1354.0
3689,012700,2018/12,4636.0,480.0,320.0,9.83,1196.0
3690,012700,2019/12,4954.0,539.0,406.0,11.57,1531.0
3691,012700,2020/12(E),0.0,0.0,0.0,0.0,0.0
3692,047920,2016/12,203.0,6.0,6.0,3.72,49.0
3693,047920,2017/12,156.0,-38.0,-54.0,-30.52,-455.0
3694,047920,2018/12,205.0,-58.0,-71.0,-41.77,-519.0
3695,047920,2019/12,361.0,14.0,5.0,2.71,34.0
3696,047920,2020/12(E),0.0,0.0,0.0,0.0,0.0
3697,078160,2016/12,287.0,-154.0,-112.0,-9.06,-718.0
3698,078160,2017/12,422.0,-34.0,-10.0,-0.93,-61.0
3699,078160,2018/12,444.0,-66.0,-20.0,-1.74,-129.0
3700,078160,2019/12,458.0,-81.0,-141.0,-11.85,-904.0
3701,078160,2020/12(E),0.0,0.0,0.0,0.0,0.0
3702,064550,2016/12,217.0,-130.0,-154.0,-57.92,-932.0
3703,064550,2017/12,233.0,-63.0,-99.0,-43.49,-526.0
3704,064550,2018/12,241.0,-116.0,-88.0,-26.67,-408.0
3705,064550,2019/12,363.0,-85.0,-74.0,-22.49,-349.0
3706,064550,2020/12(E),0.0,0.0,0.0,0.0,0.0
3707,019010,2016/12,697.0,37.0,128.0,6.61,281.0
3708,019010,2017/12,524.0,21.0,-38.0,-0.86,-37.0
3709,019010,2018/12,524.0,21.0,19.0,1.02,49.0
3710,019010,2019/12,590.0,60.0,23.0,1.41,74.0
3711,019010,2020/12(E),0.0,0.0,0.0,0.0,0.0
3712,177350,2016/12,440.0,22.0,42.0,10.47,379.0
3713,177350,2017/12,806.0,103.0,50.0,11.44,448.0
3714,177350,2018/12,758.0,26.0,13.0,3.38,114.0
3715,177350,2019/12,423.0,-73.0,-110.0,-44.15,-987.0
3716,177350,2020/12(E),0.0,0.0,0.0,0.0,0.0
3717,250000,2016/12,384.0,85.0,74.0,70.21,1544.0
3718,250000,2017/12,421.0,92.0,76.0,24.34,1265.0
3719,250000,2018/12,420.0,51.0,48.0,9.77,712.0
3720,250000,2019/12,468.0,32.0,33.0,6.26,493.0
3721,250000,2020/12(E),0.0,0.0,0.0,0.0,0.0
3722,014470,2016/12,2570.0,116.0,100.0,4.39,189.0
3723,014470,2017/12,3833.0,-38.0,-18.0,1.29,43.0
3724,014470,2018/12,3486.0,40.0,18.0,1.1,37.0
3725,014470,2019/12,3303.0,-42.0,-94.0,-4.69,-156.0
3726,014470,2020/12(E),0.0,0.0,0.0,0.0,0.0
3727,064480,2016/12,552.0,82.0,79.0,17.21,664.0
3728,064480,2017/12,302.0,-47.0,-36.0,-7.89,-304.0
3729,064480,2018/12,465.0,7.0,21.0,5.01,173.0
3730,064480,2019/12,356.0,-39.0,-32.0,-8.77,-266.0
3731,064480,2020/12(E),0.0,0.0,0.0,0.0,0.0
3732,148140,2016/12,1006.0,68.0,40.0,25.84,420.0
3733,148140,2017/12,949.0,56.0,36.0,14.77,371.0
3734,148140,2018/12,857.0,57.0,4.0,2.49,69.0
3735,148140,2019/12,1286.0,30.0,-2.0,-0.31,-8.0
3736,148140,2020/12(E),0.0,0.0,0.0,0.0,0.0
3737,054090,2016/12,2566.0,5.0,-22.0,-2.13,-93.0
3738,054090,2017/12,2206.0,-38.0,-127.0,-13.41,-531.0
3739,054090,2018/12,2152.0,76.0,17.0,2.03,73.0
3740,054090,2019/12,2308.0,38.0,5.0,0.63,23.0
3741,054090,2020/12(E),0.0,0.0,0.0,0.0,0.0
3742,024950,2016/12,1428.0,58.0,65.0,7.59,573.0
3743,024950,2017/12,1111.0,3.0,33.0,3.62,278.0
3744,024950,2018/12,796.0,-170.0,-154.0,-14.59,-1053.0
3745,024950,2019/12,871.0,-82.0,-83.0,-9.2,-584.0
3746,024950,2020/12(E),0.0,0.0,0.0,0.0,0.0
3747,017480,2016/12,1406.0,78.0,97.0,7.29,617.0
3748,017480,2017/12,1692.0,91.0,63.0,4.54,400.0
3749,017480,2018/12,2280.0,90.0,72.0,5.07,461.0
3750,017480,2019/12,2376.0,79.0,65.0,4.45,417.0
3751,017480,2020/12(E),0.0,0.0,0.0,0.0,0.0
3752,089980,2016/12,1563.0,91.0,55.0,5.72,415.0
3753,089980,2017/12,1532.0,108.0,75.0,7.18,544.0
3754,089980,2018/12,1821.0,141.0,121.0,10.55,846.0
3755,089980,2019/12,1862.0,149.0,125.0,9.47,813.0
3756,089980,2020/12(E),1625.0,113.0,85.0,5.79,541.0
3757,079650,2016/12,1126.0,220.0,169.0,13.32,439.0
3758,079650,2017/12,1004.0,73.0,61.0,5.43,195.0
3759,079650,2018/12,834.0,-25.0,-16.0,-1.05,-39.0
3760,079650,2019/12,524.0,-49.0,-28.0,-1.67,-60.0
3761,079650,2020/12(E),0.0,0.0,0.0,0.0,0.0
3762,122690,2016/12,12925.0,124.0,41.0,1.83,117.0
3763,122690,2017/12,12383.0,-77.0,-177.0,-9.16,-562.0
3764,122690,2018/12,12865.0,-125.0,-250.0,-15.79,-833.0
3765,122690,2019/12,14298.0,53.0,-162.0,-16.33,-768.0
3766,122690,2020/12(E),0.0,0.0,0.0,0.0,0.0
3767,045300,2016/12,292.0,27.0,34.0,10.08,366.0
3768,045300,2017/12,382.0,54.0,59.0,14.84,617.0
3769,045300,2018/12,395.0,72.0,54.0,12.14,571.0
3770,045300,2019/12,330.0,22.0,45.0,9.37,481.0
3771,045300,2020/12(E),0.0,0.0,0.0,0.0,0.0
3772,100700,2016/12,566.0,117.0,85.0,12.04,191.0
3773,100700,2017/12,612.0,125.0,93.0,12.17,210.0
3774,100700,2018/12,631.0,180.0,101.0,11.79,221.0
3775,100700,2019/12,669.0,169.0,100.0,10.44,216.0
3776,100700,2020/12(E),0.0,0.0,0.0,0.0,0.0
3777,036630,2016/12,1841.0,8.0,-18.0,-1.57,-6.0
3778,036630,2017/12,1611.0,23.0,29.0,1.19,7.0
3779,036630,2018/12,2112.0,-1.0,-7.0,-0.2,-1.0
3780,036630,2019/12,2696.0,-98.0,22.0,0.79,4.0
3781,036630,2020/12(E),0.0,0.0,0.0,0.0,0.0
3782,950200,2016/12,0.0,0.0,0.0,0.0,0.0
3783,950200,2017/12,0.0,0.0,0.0,0.0,0.0
3784,950200,2018/12,209.0,-30.0,-26.0,0.0,-249.0
3785,950200,2019/12,201.0,-49.0,-231.0,0.0,-1853.0
3786,950200,2020/12(E),0.0,0.0,0.0,0.0,0.0
3787,258790,2016/12,138.0,-33.0,-37.0,-56.54,-172.0
3788,258790,2017/12,137.0,15.0,5.0,10.29,23.0
3789,258790,2018/12,169.0,29.0,24.0,0.0,117.0
3790,258790,2019/12,197.0,41.0,6.0,9.63,20.0
3791,258790,2020/12(E),0.0,0.0,0.0,0.0,0.0
3792,043100,2016/12,237.0,-78.0,-80.0,-23.02,-228.0
3793,043100,2017/12,232.0,-61.0,-85.0,-21.69,-194.0
3794,043100,2018/12,225.0,-123.0,-154.0,-31.36,-308.0
3795,043100,2019/12,214.0,-59.0,-188.0,-44.62,-325.0
3796,043100,2020/12(E),0.0,0.0,0.0,0.0,0.0
3797,035610,2016/12,745.0,60.0,36.0,0.3,14.0
3798,035610,2017/12,741.0,24.0,-62.0,-4.4,-206.0
3799,035610,2018/12,844.0,153.0,101.0,7.46,363.0
3800,035610,2019/12,803.0,3.0,58.0,1.27,65.0
3801,035610,2020/12(E),0.0,0.0,0.0,0.0,0.0
3802,058530,2016/12,598.0,39.0,1.0,-3.01,-35.0
3803,058530,2017/12,967.0,-139.0,-238.0,-42.36,-551.0
3804,058530,2018/12,707.0,-143.0,-174.0,-26.68,-230.0
3805,058530,2019/12,411.0,34.0,-249.0,-45.34,-242.0
3806,058530,2020/12(E),0.0,0.0,0.0,0.0,0.0
3807,192440,2016/12,1793.0,435.0,386.0,21.89,6202.0
3808,192440,2017/12,2250.0,483.0,407.0,19.59,6540.0
3809,192440,2018/12,2669.0,492.0,427.0,17.7,6870.0
3810,192440,2019/12,3086.0,441.0,403.0,14.52,6489.0
3811,192440,2020/12(E),3991.0,657.0,583.0,18.15,9314.0
3812,099440,2016/12,1228.0,42.0,20.0,2.26,89.0
3813,099440,2017/12,1611.0,47.0,3.0,0.36,13.0
3814,099440,2018/12,1337.0,-6.0,-17.0,-1.74,-62.0
3815,099440,2019/12,1370.0,-148.0,-170.0,-17.61,-603.0
3816,099440,2020/12(E),0.0,0.0,0.0,0.0,0.0
3817,020710,2016/12,808.0,-86.0,-67.0,-8.26,-337.0
3818,020710,2017/12,1731.0,149.0,187.0,21.5,934.0
3819,020710,2018/12,730.0,-47.0,14.0,1.51,72.0
3820,020710,2019/12,1198.0,80.0,153.0,15.13,765.0
3821,020710,2020/12(E),0.0,0.0,0.0,0.0,0.0
3822,033170,2016/12,2157.0,-55.0,-59.0,-3.55,-69.0
3823,033170,2017/12,2656.0,28.0,16.0,0.98,19.0
3824,033170,2018/12,2502.0,-72.0,-62.0,-3.96,-73.0
3825,033170,2019/12,2188.0,-196.0,-200.0,-13.91,-233.0
3826,033170,2020/12(E),0.0,0.0,0.0,0.0,0.0
3827,290520,2016/12,525.0,58.0,58.0,0.0,947.0
3828,290520,2017/12,619.0,157.0,147.0,94.76,2356.0
3829,290520,2018/12,497.0,26.0,36.0,12.83,536.0
3830,290520,2019/12,848.0,169.0,147.0,37.44,2179.0
3831,290520,2020/12(E),0.0,0.0,0.0,0.0,0.0
3832,226330,2016/12,0.0,0.0,0.0,0.0,0.0
3833,226330,2017/12,0.0,-39.0,-58.0,0.0,-712.0
3834,226330,2018/12,3.0,-30.0,37.0,0.0,434.0
3835,226330,2019/12,5.0,-52.0,-230.0,-96.19,-2199.0
3836,226330,2020/12(E),0.0,0.0,0.0,0.0,0.0
3837,323230,2016/12,,0.0,0.0,0.0,0.0
3838,323230,2017/12,,0.0,0.0,0.0,0.0
3839,323230,2018/12,,0.0,0.0,0.0,0.0
3840,323230,2019/12,,0.0,0.0,0.0,-5.0
3841,323230,2020/12(E),,0.0,0.0,0.0,0.0
3842,108320,2016/12,6100.0,506.0,507.0,13.92,3116.0
3843,108320,2017/12,6928.0,455.0,471.0,11.87,2894.0
3844,108320,2018/12,7918.0,558.0,490.0,11.4,3010.0
3845,108320,2019/12,8671.0,473.0,385.0,8.39,2370.0
3846,108320,2020/12(E),9891.0,779.0,671.0,13.46,4127.0
3847,222420,2016/12,402.0,65.0,30.0,10.54,77.0
3848,222420,2017/12,405.0,41.0,23.0,6.35,61.0
3849,222420,2018/12,328.0,-16.0,-28.0,-7.32,-71.0
3850,222420,2019/12,282.0,-1.0,-22.0,-6.03,-54.0
3851,222420,2020/12(E),0.0,0.0,0.0,0.0,0.0
3852,136510,2016/12,125.0,10.0,16.0,6.53,321.0
3853,136510,2017/12,250.0,33.0,30.0,9.79,559.0
3854,136510,2018/12,219.0,-7.0,10.0,2.97,177.0
3855,136510,2019/12,171.0,-78.0,-60.0,-20.51,-1060.0
3856,136510,2020/12(E),0.0,0.0,0.0,0.0,0.0
3857,099320,2016/12,342.0,32.0,32.0,6.63,449.0
3858,099320,2017/12,428.0,54.0,54.0,10.76,779.0
3859,099320,2018/12,461.0,56.0,51.0,8.23,639.0
3860,099320,2019/12,702.0,92.0,74.0,11.74,984.0
3861,099320,2020/12(E),849.0,113.0,88.0,13.64,1197.0
3862,225330,2016/12,560.0,73.0,41.0,15.87,257.0
3863,225330,2017/12,640.0,72.0,60.0,14.95,334.0
3864,225330,2018/12,701.0,71.0,52.0,12.31,278.0
3865,225330,2019/12,821.0,95.0,61.0,15.29,328.0
3866,225330,2020/12(E),906.0,124.0,91.0,24.01,499.0
3867,101240,2016/12,379.0,57.0,49.0,11.64,509.0
3868,101240,2017/12,402.0,50.0,38.0,8.43,396.0
3869,101240,2018/12,414.0,50.0,45.0,9.27,444.0
3870,101240,2019/12,447.0,77.0,59.0,11.4,586.0
3871,101240,2020/12(E),0.0,0.0,0.0,0.0,0.0
3872,036010,2016/12,806.0,108.0,100.0,12.66,764.0
3873,036010,2017/12,841.0,91.0,77.0,8.93,577.0
3874,036010,2018/12,998.0,66.0,262.0,26.39,1967.0
3875,036010,2019/12,1233.0,-23.0,-51.0,-4.76,-381.0
3876,036010,2020/12(E),1331.0,34.0,18.0,1.76,135.0
3877,090740,2016/12,3980.0,75.0,-8.0,-1.11,-52.0
3878,090740,2017/12,2720.0,-131.0,-183.0,-25.05,-999.0
3879,090740,2018/12,2873.0,58.0,11.0,3.6,123.0
3880,090740,2019/12,3161.0,116.0,64.0,9.34,399.0
3881,090740,2020/12(E),0.0,0.0,0.0,0.0,0.0
3882,013310,2016/12,5060.0,388.0,167.0,13.36,964.0
3883,013310,2017/12,4279.0,224.0,107.0,7.79,606.0
3884,013310,2018/12,3969.0,89.0,-112.0,-7.17,-412.0
3885,013310,2019/12,4408.0,278.0,138.0,7.47,378.0
3886,013310,2020/12(E),0.0,0.0,0.0,0.0,0.0
3887,067160,2016/12,798.0,160.0,100.0,19.56,962.0
3888,067160,2017/12,946.0,183.0,147.0,23.24,1348.0
3889,067160,2018/12,1266.0,271.0,213.0,26.6,1894.0
3890,067160,2019/12,1679.0,367.0,342.0,32.52,2990.0
3891,067160,2020/12(E),1853.0,420.0,340.0,25.63,2980.0
3892,085810,2016/12,654.0,16.0,9.0,1.28,57.0
3893,085810,2017/12,706.0,57.0,11.0,1.6,71.0
3894,085810,2018/12,762.0,41.0,-78.0,-7.69,-325.0
3895,085810,2019/12,532.0,-157.0,-272.0,-35.68,-1248.0
3896,085810,2020/12(E),0.0,0.0,0.0,0.0,0.0
3897,196300,2016/12,42.0,-11.0,-16.0,-12.6,-390.0
3898,196300,2017/12,46.0,3.0,4.0,1.91,91.0
3899,196300,2018/12,41.0,-52.0,-72.0,-31.63,-1430.0
3900,196300,2019/12,63.0,-43.0,-66.0,-36.52,-1325.0
3901,196300,2020/12(E),0.0,0.0,0.0,0.0,0.0
3902,205500,2016/12,40.0,-114.0,-87.0,-33.41,-351.0
3903,205500,2017/12,94.0,-108.0,-123.0,-65.97,-492.0
3904,205500,2018/12,75.0,-109.0,-112.0,-87.74,-425.0
3905,205500,2019/12,58.0,-82.0,-92.0,-56.74,-328.0
3906,205500,2020/12(E),0.0,0.0,0.0,0.0,0.0
3907,238090,2016/12,706.0,168.0,149.0,28.45,463.0
3908,238090,2017/12,523.0,91.0,81.0,10.03,211.0
3909,238090,2018/12,478.0,79.0,-136.0,-9.52,-204.0
3910,238090,2019/12,841.0,87.0,-15.0,-0.64,-13.0
3911,238090,2020/12(E),0.0,0.0,0.0,0.0,0.0
3912,103230,2016/12,422.0,-21.0,-11.0,-1.89,-149.0
3913,103230,2017/12,327.0,-46.0,-42.0,-7.71,-582.0
3914,103230,2018/12,302.0,-83.0,-102.0,-21.59,-1419.0
3915,103230,2019/12,360.0,-22.0,-28.0,-6.79,-383.0
3916,103230,2020/12(E),0.0,0.0,0.0,0.0,0.0
3917,056190,2016/12,13197.0,1208.0,796.0,14.69,2179.0
3918,056190,2017/12,19204.0,2361.0,2033.0,29.26,5484.0
3919,056190,2018/12,15601.0,2344.0,1697.0,20.22,4399.0
3920,056190,2019/12,15777.0,2142.0,1470.0,15.9,3676.0
3921,056190,2020/12(E),17424.0,2218.0,1595.0,15.68,4034.0
3922,109610,2016/12,3061.0,92.0,16.0,3.54,96.0
3923,109610,2017/12,3935.0,95.0,5.0,0.37,12.0
3924,109610,2018/12,4199.0,91.0,15.0,1.61,71.0
3925,109610,2019/12,3801.0,-84.0,-162.0,-14.58,-646.0
3926,109610,2020/12(E),0.0,0.0,0.0,0.0,0.0
3927,234300,2016/12,888.0,88.0,73.0,53.93,786.0
3928,234300,2017/12,773.0,51.0,29.0,9.64,297.0
3929,234300,2018/12,407.0,-88.0,-90.0,-21.35,-756.0
3930,234300,2019/12,797.0,-25.0,-94.0,-26.33,-786.0
3931,234300,2020/12(E),0.0,0.0,0.0,0.0,0.0
3932,288620,2016/12,100.0,13.0,11.0,0.0,313.0
3933,288620,2017/12,203.0,33.0,28.0,59.97,678.0
3934,288620,2018/12,315.0,19.0,15.0,8.22,316.0
3935,288620,2019/12,380.0,22.0,15.0,4.79,259.0
3936,288620,2020/12(E),0.0,0.0,0.0,0.0,0.0
3937,054630,2016/12,253.0,19.0,19.0,24.36,137.0
3938,054630,2017/12,186.0,12.0,5.0,2.3,27.0
3939,054630,2018/12,126.0,-38.0,-71.0,-24.59,-262.0
3940,054630,2019/12,177.0,-27.0,-129.0,-46.5,-410.0
3941,054630,2020/12(E),0.0,0.0,0.0,0.0,0.0
3942,298380,2016/12,0.0,-35.0,-137.0,0.0,-739.0
3943,298380,2017/12,1.0,-96.0,-747.0,0.0,-3850.0
3944,298380,2018/12,13.0,-240.0,-1172.0,-330.2,-3801.0
3945,298380,2019/12,40.0,-404.0,-370.0,-25.61,-818.0
3946,298380,2020/12(E),0.0,0.0,0.0,0.0,0.0
3947,003800,2016/12,2037.0,358.0,303.0,8.41,2732.0
3948,003800,2017/12,2061.0,314.0,264.0,6.94,2387.0
3949,003800,2018/12,2450.0,403.0,303.0,7.36,2733.0
3950,003800,2019/12,2774.0,499.0,442.0,9.82,3987.0
3951,003800,2020/12(E),0.0,0.0,0.0,0.0,0.0
3952,241840,2016/12,273.0,9.0,7.0,10.22,108.0
3953,241840,2017/12,201.0,-27.0,-24.0,-26.44,-334.0
3954,241840,2018/12,464.0,12.0,23.0,19.9,314.0
3955,241840,2019/12,282.0,-11.0,-12.0,-4.61,-143.0
3956,241840,2020/12(E),0.0,0.0,0.0,0.0,0.0
3957,072990,2016/12,282.0,49.0,42.0,13.56,885.0
3958,072990,2017/12,279.0,4.0,1.0,0.21,13.0
3959,072990,2018/12,364.0,43.0,36.0,8.26,524.0
3960,072990,2019/12,474.0,72.0,61.0,12.94,886.0
3961,072990,2020/12(E),570.0,99.0,84.0,17.1,1227.0
3962,224110,2016/12,360.0,7.0,7.0,2.52,138.0
3963,224110,2017/12,409.0,37.0,115.0,26.08,1647.0
3964,224110,2018/12,1186.0,78.0,58.0,7.21,575.0
3965,224110,2019/12,1280.0,52.0,50.0,5.28,475.0
3966,224110,2020/12(E),0.0,0.0,0.0,0.0,0.0
3967,205100,2016/12,275.0,14.0,26.0,8.82,80.0
3968,205100,2017/12,337.0,54.0,0.0,-1.26,-14.0
3969,205100,2018/12,324.0,45.0,63.0,11.6,180.0
3970,205100,2019/12,345.0,63.0,49.0,7.47,139.0
